,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,61.22,45.25,41.77,45.57,40.69,29.94,37.1,35.59,27.54,14.05,22.07,22.9,22.59
Expenses,63.16,46.11,43.38,44.77,39.35,27.65,35.2,34.4,25.99,13.56,21.61,21.54,20.98
Operating Profit,-1.94,-0.86,-1.61,0.8,1.34,2.29,1.9,1.19,1.55,0.49,0.46,1.36,1.61
OPM %,-3.17,-1.9,-3.85,1.76,3.29,7.65,5.12,3.34,5.63,3.49,2.08,5.94,7.13
Other Income,0.07,0.27,9.99,1.42,0.27,0.32,0.55,0.24,0.4,0.05,0.11,0.16,0.10
Interest,3.85,3.86,2.56,1.94,1.42,1.17,1.06,1.12,1.18,1.39,1.47,1.49,1.52
Depreciation,1.85,1.85,1.63,1.41,1.4,1.31,1.35,1.34,1.29,1.3,1.07,0.98,0.95
Profit before tax,-7.57,-6.3,4.19,-1.13,-1.21,0.13,0.04,-1.03,-0.52,-2.15,-1.97,-0.95,-0.76
Tax %,14.66,0.16,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-1.52,0.0,
Net Profit,-6.46,-6.29,4.19,-1.12,-1.21,0.13,0.03,-1.03,-0.51,-2.15,-2.0,-0.95,-0.76
EPS in Rs,-8.42,-8.2,5.46,-1.46,-1.58,0.17,0.04,-1.34,-0.66,-2.8,-2.61,-1.24,-1.00
