,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.33,0.08,0.26,0.51,0.51,1.25,0.88,0.52,0.54,1.05,1.57
Expenses,0.0,0.0,-0.0,0.07,0.25,0.47,0.46,0.19,0.76,0.39,0.35,0.64,0.86
Operating Profit,0.0,0.0,0.33,0.01,0.01,0.04,0.05,1.06,0.12,0.13,0.19,0.41,0.71
OPM %,,,100.0,12.5,3.85,7.84,9.8,84.8,13.64,25.0,35.19,39.05,45.22
Other Income,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04,0.01
Interest,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.04,0.03,0.09,0.05
Depreciation,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,0.02,0.02,0.02,0.02,0.04
Profit before tax,0.0,0.0,0.33,0.01,0.01,0.04,0.05,0.05,0.1,0.07,0.14,0.34,0.63
Tax %,,,6.06,-0.0,-0.0,25.0,40.0,20.0,30.0,28.57,28.57,26.47,
Net Profit,0.0,0.0,0.31,0.01,0.01,0.03,0.02,0.04,0.07,0.05,0.1,0.25,0.49
EPS in Rs,0.0,0.0,1.0,0.03,0.03,0.1,0.06,0.13,0.23,0.16,0.32,0.81,1.58
