,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,103.0,120.0,103.0,118.0,122.0,110.0,107.0,139.0,180.0,152.0,165.0,192.0,224
Expenses,88.0,101.0,87.0,101.0,104.0,97.0,93.0,120.0,155.0,129.0,137.0,154.0,183
Operating Profit,15.0,19.0,15.0,17.0,18.0,13.0,14.0,19.0,25.0,24.0,28.0,38.0,41
OPM %,15.0,16.0,15.0,15.0,15.0,12.0,13.0,14.0,14.0,16.0,17.0,20.0,18
Other Income,1.0,2.0,2.0,1.0,2.0,5.0,4.0,3.0,2.0,2.0,3.0,2.0,4
Interest,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4
Profit before tax,14.0,19.0,15.0,16.0,17.0,15.0,14.0,19.0,22.0,22.0,28.0,36.0,41
Tax %,30.0,34.0,31.0,30.0,29.0,14.0,29.0,24.0,26.0,26.0,23.0,25.0,
Net Profit,10.0,12.0,10.0,11.0,12.0,13.0,10.0,14.0,17.0,16.0,21.0,27.0,31
EPS in Rs,23.46,29.05,24.07,26.37,28.28,30.34,24.19,33.11,41.57,40.77,53.03,66.49,77.73
