,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,490.0,159.0,128.0,84.0,458.0,105.0,103.0,112.0,116.0,113.0,105.0,97.0,28
Expenses,351.0,51.0,26.0,51.0,398.0,29.0,30.0,42.0,-13.0,30.0,40.0,35.0,50
Operating Profit,139.0,108.0,102.0,32.0,60.0,76.0,73.0,70.0,129.0,83.0,65.0,61.0,-23
OPM %,28.0,68.0,80.0,39.0,13.0,72.0,71.0,63.0,111.0,74.0,62.0,63.0,-82
Other Income,-24.0,-79.0,14.0,22.0,-7.0,-45.0,0.0,1.0,-22.0,2.0,1.0,2.0,63
Interest,11.0,21.0,21.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
Depreciation,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4
Profit before tax,101.0,7.0,94.0,48.0,49.0,28.0,71.0,69.0,102.0,80.0,61.0,58.0,35
Tax %,21.0,67.0,24.0,22.0,27.0,-66.0,39.0,30.0,30.0,38.0,25.0,35.0,
Net Profit,79.0,2.0,72.0,37.0,36.0,47.0,43.0,48.0,71.0,50.0,46.0,38.0,20
EPS in Rs,3.08,0.09,2.79,1.45,1.39,1.82,1.68,1.87,2.78,1.95,1.79,1.48,0.75
