,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,60.0,59.0,79.0,65.0,110.0,101.0,132.0,158.0,163.0,150.0,173.0,131.0,132
Expenses,66.0,89.0,81.0,62.0,106.0,96.0,129.0,153.0,152.0,146.0,166.0,142.0,131
Operating Profit,-6.0,-30.0,-2.0,3.0,4.0,4.0,3.0,5.0,11.0,4.0,7.0,-11.0,1
OPM %,-10.0,-51.0,-3.0,5.0,4.0,4.0,2.0,3.0,7.0,3.0,4.0,-8.0,1
Other Income,0.0,-0.0,0.0,0.0,3.0,6.0,9.0,3.0,7.0,2.0,1.0,1.0,1
Interest,6.0,7.0,5.0,3.0,4.0,4.0,5.0,7.0,10.0,10.0,11.0,10.0,10
Depreciation,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1
Profit before tax,-13.0,-39.0,-8.0,-2.0,2.0,6.0,5.0,0.0,6.0,-5.0,-4.0,-21.0,-10
Tax %,1.0,0.0,0.0,0.0,0.0,-378.0,76.0,1508.0,112.0,-11.0,-15.0,-12.0,
Net Profit,-13.0,-39.0,-8.0,-2.0,2.0,27.0,1.0,-2.0,-1.0,-6.0,-5.0,-24.0,-8
EPS in Rs,-3.6,-10.67,-2.26,-0.54,0.46,7.36,0.35,-0.46,-0.2,-1.54,-1.36,-6.37,-2.09
