,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,46.0,173.0,203.0,146.0,128.0,124.0,35.0,84.0,67.0,85.0,78.0,45.0,8
Expenses,41.0,164.0,191.0,143.0,132.0,111.0,43.0,93.0,77.0,106.0,83.0,63.0,25
Operating Profit,6.0,9.0,12.0,3.0,-4.0,13.0,-8.0,-9.0,-10.0,-21.0,-5.0,-18.0,-18
OPM %,12.0,5.0,6.0,2.0,-3.0,10.0,-23.0,-11.0,-16.0,-24.0,-6.0,-41.0,-232
Other Income,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,3.0,1
Interest,0.0,2.0,6.0,1.0,6.0,4.0,1.0,2.0,5.0,5.0,6.0,7.0,8
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,6.0,7.0,11.0,2.0,-9.0,9.0,-8.0,-7.0,-14.0,-24.0,-10.0,-23.0,-25
Tax %,-111.0,27.0,42.0,26.0,31.0,29.0,46.0,21.0,28.0,25.0,10.0,25.0,
Net Profit,13.0,5.0,6.0,2.0,-6.0,7.0,-4.0,-6.0,-10.0,-18.0,-9.0,-17.0,-18
EPS in Rs,2.91,1.16,1.48,0.36,-1.44,1.51,-0.99,-1.34,-2.36,-4.19,-2.03,-3.95,-4.18
