,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.89,1.94,1.6,2.15,6.95,3.32,2.3,10.61,1.28,0.67,8.78,14.57,8.98
Expenses,0.4,0.8,1.06,1.59,6.85,3.16,2.31,10.91,1.72,0.65,8.73,14.32,8.78
Operating Profit,0.49,1.14,0.54,0.56,0.1,0.16,-0.01,-0.3,-0.44,0.02,0.05,0.25,0.20
OPM %,55.06,58.76,33.75,26.05,1.44,4.82,-0.43,-2.83,-34.38,2.99,0.57,1.72,2.23
Other Income,0.0,0.0,0.03,0.0,0.0,0.04,0.15,0.36,0.46,0.01,0.03,0.0,0.02
Interest,0.0,0.01,0.01,0.0,0.0,0.15,0.05,0.03,0.0,0.02,0.04,0.13,0.25
Depreciation,0.0,0.03,0.05,0.08,0.04,0.03,0.02,0.01,0.01,0.01,0.03,0.07,0.10
Profit before tax,0.49,1.1,0.51,0.48,0.06,0.02,0.07,0.02,0.01,0.00,0.01,0.05,-0.13
Tax %,40.82,33.64,31.37,29.17,33.33,50.0,28.57,50.0,0.0,,-100.0,-60.0,
Net Profit,0.3,0.73,0.35,0.34,0.04,0.02,0.05,0.01,0.01,0.00,0.02,0.07,-0.06
EPS in Rs,0.3,0.73,0.34,0.33,0.04,0.02,0.05,0.01,0.01,0.00,0.02,0.06,-0.07
