,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,92.4,127.95,108.57,69.11,87.03,63.54,76.34,149.53,73.39,62.46,54.88,13.85,3.88
Expenses,87.62,114.39,99.49,61.05,80.92,66.07,83.95,129.73,64.62,66.11,63.93,18.1,6.39
Operating Profit,4.78,13.56,9.08,8.06,6.11,-2.53,-7.61,19.8,8.77,-3.65,-9.05,-4.25,-2.51
OPM %,5.17,10.6,8.36,11.66,7.02,-3.98,-9.97,13.24,11.95,-5.84,-16.49,-30.69,-64.69
Other Income,0.75,0.09,0.0,5.05,0.19,-1.42,-1.06,0.67,0.36,0.91,-0.11,0.13,0.13
Interest,5.36,5.36,8.85,8.73,9.1,7.18,7.51,7.94,6.4,6.51,8.42,2.01,0.02
Depreciation,3.24,8.03,10.43,13.53,11.8,9.78,8.23,6.34,5.2,4.76,4.13,3.32,3.00
Profit before tax,-3.07,0.26,-10.2,-9.15,-14.6,-20.91,-24.41,6.19,-2.47,-14.01,-21.71,-9.45,-5.40
Tax %,0.65,-234.62,-5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-3.05,0.87,-10.8,-9.15,-14.6,-20.92,-24.41,6.19,-2.46,-14.01,-21.7,-9.46,-5.42
EPS in Rs,-1.29,0.37,-4.57,-3.87,-6.18,-8.85,-10.33,2.32,-0.86,-4.89,-7.58,-3.3,-1.90
