,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,83.0,86.0,117.0,129.0,130.0,129.0,164.0,167.0,182.0,206.0,252.0,296.0,280
Expenses,72.0,77.0,98.0,111.0,113.0,104.0,133.0,137.0,146.0,162.0,209.0,267.0,247
Operating Profit,11.0,10.0,19.0,18.0,17.0,25.0,31.0,30.0,36.0,43.0,43.0,29.0,33
OPM %,13.0,11.0,16.0,14.0,13.0,20.0,19.0,18.0,20.0,21.0,17.0,10.0,12
Other Income,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
Interest,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,16.0,14
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.0,17.0,17
Profit before tax,8.0,7.0,16.0,13.0,12.0,21.0,27.0,25.0,32.0,38.0,23.0,-4.0,2
Tax %,34.0,35.0,35.0,27.0,34.0,34.0,35.0,29.0,25.0,26.0,39.0,21.0,
Net Profit,5.0,4.0,10.0,9.0,8.0,14.0,18.0,18.0,24.0,28.0,14.0,-3.0,3
EPS in Rs,4.5,3.7,8.72,7.94,6.37,11.39,14.76,15.11,20.31,23.94,12.02,-2.52,2.30
