,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,182.0,215.0,265.0,323.0,375.0,426.0,489.0,568.0,513.0,311.0,381.0,557.0,666
Expenses,135.0,157.0,200.0,236.0,267.0,298.0,346.0,410.0,436.0,299.0,344.0,509.0,615
Operating Profit,47.0,57.0,65.0,88.0,108.0,128.0,142.0,158.0,77.0,13.0,37.0,47.0,51
OPM %,26.0,27.0,25.0,27.0,29.0,30.0,29.0,28.0,15.0,4.0,10.0,9.0,8
Other Income,5.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,-3.0,1.0,1.0,3.0,3
Interest,19.0,18.0,19.0,22.0,23.0,32.0,31.0,26.0,24.0,28.0,26.0,31.0,35
Depreciation,3.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,8.0,7.0,7.0,5.0,5
Profit before tax,29.0,37.0,43.0,63.0,83.0,94.0,108.0,128.0,42.0,-22.0,5.0,15.0,14
Tax %,26.0,34.0,38.0,35.0,37.0,36.0,34.0,36.0,27.0,1.0,2.0,36.0,
Net Profit,21.0,23.0,27.0,41.0,51.0,59.0,71.0,82.0,30.0,-22.0,5.0,10.0,10
EPS in Rs,10.55,11.81,13.68,15.05,19.19,22.72,26.18,30.52,11.09,-7.9,1.94,3.44,3.41
