,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1168.0,1315.0,1519.0,1493.0,1288.0,1386.0,1498.0,1984.0,2252.0,2429.0,2604.0,2967.0,2767
Expenses,968.0,1110.0,1269.0,1237.0,1079.0,1148.0,1270.0,1741.0,1987.0,2104.0,2323.0,2746.0,2535
Operating Profit,200.0,205.0,250.0,255.0,209.0,238.0,228.0,243.0,265.0,325.0,281.0,221.0,232
OPM %,17.0,16.0,16.0,17.0,16.0,17.0,15.0,12.0,12.0,13.0,11.0,7.0,8
Other Income,-10.0,11.0,6.0,2.0,5.0,168.0,9.0,30.0,46.0,49.0,22.0,13.0,15
Interest,13.0,15.0,10.0,7.0,10.0,4.0,6.0,8.0,10.0,7.0,7.0,14.0,14
Depreciation,27.0,29.0,36.0,45.0,38.0,42.0,41.0,46.0,62.0,64.0,74.0,91.0,96
Profit before tax,150.0,173.0,209.0,206.0,165.0,359.0,191.0,219.0,239.0,304.0,222.0,128.0,137
Tax %,32.0,31.0,30.0,29.0,24.0,26.0,26.0,29.0,22.0,25.0,26.0,28.0,
Net Profit,101.0,119.0,146.0,145.0,126.0,266.0,141.0,154.0,185.0,229.0,164.0,92.0,99
EPS in Rs,5.21,6.14,7.53,7.48,6.49,13.68,7.28,7.93,9.54,11.76,8.45,4.73,5.07
