,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,265.0,255.0,58.0,81.0,82.0,68.0,68.0,30.0,26.0,55.0,56.0,72.0,59
Expenses,226.0,222.0,72.0,87.0,90.0,84.0,78.0,37.0,33.0,66.0,59.0,77.0,63
Operating Profit,39.0,33.0,-14.0,-7.0,-9.0,-16.0,-9.0,-7.0,-7.0,-11.0,-4.0,-5.0,-4
OPM %,15.0,13.0,-23.0,-8.0,-11.0,-24.0,-14.0,-22.0,-26.0,-20.0,-7.0,-7.0,-7
Other Income,8.0,16.0,196.0,24.0,25.0,39.0,45.0,19.0,27.0,99.0,25.0,24.0,23
Interest,5.0,7.0,5.0,11.0,10.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2
Depreciation,5.0,6.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,5.0,5
Profit before tax,37.0,37.0,174.0,2.0,3.0,14.0,31.0,8.0,16.0,82.0,14.0,12.0,12
Tax %,37.0,33.0,-1.0,152.0,-638.0,-6.0,23.0,14.0,18.0,46.0,41.0,-8.0,
Net Profit,23.0,25.0,176.0,-1.0,19.0,31.0,31.0,19.0,14.0,45.0,8.0,12.0,10
EPS in Rs,14.06,15.08,106.1,-0.66,13.98,22.91,24.87,15.12,10.73,35.22,6.93,10.57,8.70
