,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1314.0,1401.0,1440.0,1518.0,1608.0,1688.0,1756.0,2006.0,2282.0,2049.0,2371.0,2301.0,2386.0
Expenses,1081.0,1125.0,1147.0,1201.0,1258.0,1320.0,1376.0,1598.0,1844.0,1607.0,1890.0,1849.0,1911.0
Operating Profit,233.0,276.0,293.0,318.0,349.0,367.0,380.0,408.0,437.0,441.0,480.0,453.0,476.0
OPM %,18.0,20.0,20.0,21.0,22.0,22.0,22.0,20.0,19.0,22.0,20.0,20.0,20.0
Other Income,57.0,49.0,35.0,44.0,29.0,37.0,42.0,41.0,38.0,74.0,50.0,48.0,41.0
Interest,11.0,11.0,12.0,11.0,11.0,11.0,10.0,11.0,11.0,12.0,11.0,12.0,13.0
Depreciation,53.0,62.0,54.0,55.0,53.0,53.0,53.0,59.0,59.0,58.0,57.0,57.0,68.0
Profit before tax,226.0,251.0,261.0,296.0,314.0,340.0,359.0,379.0,406.0,446.0,462.0,431.0,436.0
Tax %,26.0,25.0,25.0,27.0,27.0,27.0,27.0,27.0,26.0,32.0,26.0,28.0,28.0
Net Profit,166.0,187.0,195.0,217.0,231.0,250.0,263.0,276.0,301.0,305.0,341.0,312.0,316.0
EPS in Rs,15.78,17.72,18.52,20.58,21.87,23.59,24.83,26.09,28.41,28.75,32.2,29.44,29.84
