,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,188.0,195.0,210.0,266.0,400.0,360.0,361.0,366.0,386.0,424.0,472.0,510.0,538
Expenses,174.0,179.0,190.0,240.0,359.0,313.0,308.0,299.0,321.0,337.0,376.0,421.0,443
Operating Profit,14.0,16.0,20.0,26.0,41.0,47.0,53.0,68.0,66.0,87.0,96.0,90.0,95
OPM %,7.0,8.0,10.0,10.0,10.0,13.0,15.0,18.0,17.0,21.0,20.0,18.0,18
Other Income,3.0,6.0,2.0,7.0,7.0,2.0,5.0,5.0,11.0,5.0,10.0,22.0,27
Interest,8.0,8.0,7.0,8.0,10.0,7.0,5.0,4.0,2.0,2.0,1.0,2.0,2
Depreciation,2.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,10
Profit before tax,7.0,11.0,12.0,20.0,33.0,37.0,46.0,62.0,67.0,84.0,96.0,100.0,110
Tax %,30.0,16.0,16.0,24.0,28.0,25.0,25.0,22.0,23.0,26.0,28.0,27.0,
Net Profit,5.0,10.0,10.0,15.0,24.0,28.0,35.0,49.0,51.0,62.0,69.0,73.0,81
EPS in Rs,3.14,5.92,6.53,9.2,14.52,14.06,17.31,24.36,25.72,31.12,34.63,36.4,40.35
