,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,117.0,118.0,144.0,128.0,117.0,137.0,132.0,145.0,121.0,100.0,121.0,112.0,135
Expenses,128.0,125.0,119.0,102.0,89.0,104.0,105.0,111.0,111.0,97.0,101.0,99.0,101
Operating Profit,-11.0,-8.0,26.0,26.0,28.0,32.0,28.0,34.0,10.0,4.0,20.0,13.0,34
OPM %,-10.0,-7.0,18.0,20.0,24.0,24.0,21.0,23.0,8.0,4.0,17.0,11.0,25
Other Income,1.0,1.0,3.0,1.0,1.0,1.0,1.0,-2.0,2.0,3.0,2.0,1.0,1
Interest,7.0,11.0,19.0,16.0,15.0,16.0,14.0,13.0,12.0,13.0,10.0,9.0,10
Depreciation,16.0,21.0,19.0,24.0,15.0,13.0,17.0,13.0,11.0,8.0,6.0,5.0,5
Profit before tax,-33.0,-39.0,-10.0,-13.0,-1.0,4.0,-2.0,5.0,-11.0,-14.0,5.0,-1.0,20
Tax %,-1.0,2.0,4.0,29.0,106.0,-2.0,61.0,-1.0,3.0,-1.0,4.0,-18.0,
Net Profit,-33.0,-38.0,-9.0,-9.0,0.0,4.0,-1.0,5.0,-10.0,-15.0,5.0,-1.0,20
EPS in Rs,-0.41,-2.24,-0.54,-0.53,0.0,0.06,-0.11,0.17,-0.46,-0.59,0.14,-0.08,0.53
