,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,196.0,190.0,213.0,221.0,229.0,214.0,256.0,277.0,241.0,177.0,328.0,460.0,448
Expenses,163.0,164.0,185.0,205.0,229.0,217.0,241.0,260.0,235.0,164.0,306.0,418.0,393
Operating Profit,33.0,25.0,27.0,17.0,-0.0,-3.0,15.0,18.0,5.0,13.0,22.0,42.0,55
OPM %,17.0,13.0,13.0,8.0,-0.0,-1.0,6.0,6.0,2.0,7.0,7.0,9.0,12
Other Income,0.0,40.0,3.0,-27.0,-14.0,130.0,0.0,1.0,1.0,6.0,0.0,48.0,6
Interest,41.0,45.0,36.0,38.0,53.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3
Depreciation,22.0,21.0,19.0,25.0,24.0,24.0,14.0,15.0,16.0,17.0,15.0,17.0,30
Profit before tax,-30.0,-0.0,-25.0,-73.0,-92.0,103.0,1.0,3.0,-10.0,0.0,5.0,69.0,27
Tax %,31.0,14.0,25.0,-0.0,0.0,0.0,19.0,102.0,-167.0,-543.0,-10.0,-2.0,
Net Profit,-20.0,-0.0,-19.0,-73.0,-92.0,103.0,1.0,-0.0,-27.0,1.0,5.0,71.0,31
EPS in Rs,-5.41,-0.08,-5.02,-19.5,-24.38,27.43,0.2,-0.02,-7.29,0.36,1.37,16.83,7.20
