,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,70.0,15.0,62.0,131.0,101.0,115.0,55.0,51.0,57.0,56.0,76.0,103.0,139
Expenses,69.0,18.0,44.0,81.0,100.0,116.0,64.0,53.0,58.0,54.0,76.0,126.0,152
Operating Profit,2.0,-3.0,18.0,50.0,1.0,-1.0,-10.0,-3.0,-1.0,2.0,0.0,-23.0,-13
OPM %,2.0,-19.0,29.0,38.0,1.0,-1.0,-18.0,-5.0,-1.0,4.0,0.0,-23.0,-10
Other Income,-0.0,-0.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,5
Interest,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,2.0,2
Profit before tax,-2.0,-5.0,16.0,49.0,1.0,-2.0,-12.0,-4.0,-2.0,1.0,1.0,-26.0,-13
Tax %,11.0,4.0,17.0,34.0,-19.0,-10.0,27.0,15.0,17.0,32.0,37.0,25.0,
Net Profit,-2.0,-5.0,14.0,32.0,1.0,-2.0,-9.0,-4.0,-2.0,1.0,1.0,-20.0,-10
EPS in Rs,-4.77,-11.29,30.36,72.13,2.52,-4.25,-19.7,-8.03,-3.6,1.89,1.53,-44.53,-22.42
