,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,565.0,802.0,1057.0,1410.0,1678.0,1895.0,2073.0,2507.0,2578.0,3176.0,4394.0,5158.0,5420
Expenses,482.0,687.0,902.0,1242.0,1470.0,1633.0,1759.0,2126.0,2136.0,2539.0,3640.0,4349.0,4505
Operating Profit,83.0,115.0,155.0,168.0,208.0,261.0,314.0,382.0,442.0,638.0,754.0,810.0,916
OPM %,15.0,14.0,15.0,12.0,12.0,14.0,15.0,15.0,17.0,20.0,17.0,16.0,17
Other Income,4.0,2.0,2.0,3.0,-4.0,8.0,13.0,15.0,11.0,25.0,35.0,37.0,36
Interest,23.0,19.0,31.0,25.0,30.0,18.0,22.0,32.0,39.0,13.0,13.0,40.0,26
Depreciation,14.0,18.0,22.0,36.0,42.0,50.0,57.0,81.0,108.0,116.0,127.0,178.0,185
Profit before tax,50.0,80.0,105.0,110.0,132.0,201.0,248.0,283.0,306.0,533.0,648.0,628.0,740
Tax %,21.0,24.0,24.0,29.0,22.0,28.0,29.0,30.0,18.0,23.0,24.0,25.0,
Net Profit,39.0,61.0,79.0,78.0,102.0,145.0,176.0,197.0,250.0,408.0,490.0,472.0,552
EPS in Rs,0.79,1.21,1.26,2.89,3.79,5.44,6.58,7.36,9.25,15.1,18.06,17.0,20.46
