,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2541.0,2594.0,2675.0,2713.0,2642.0,2526.0,2775.0,3349.0,3135.0,2717.0,3058.0,3730.0,3895
Expenses,2402.0,2384.0,2467.0,2520.0,2567.0,2431.0,2625.0,3221.0,2928.0,2475.0,2852.0,3330.0,3396
Operating Profit,139.0,210.0,208.0,193.0,75.0,95.0,151.0,128.0,207.0,241.0,206.0,400.0,499
OPM %,5.0,8.0,8.0,7.0,3.0,4.0,5.0,4.0,7.0,9.0,7.0,11.0,13
Other Income,45.0,6.0,3.0,15.0,27.0,31.0,21.0,23.0,37.0,53.0,32.0,22.0,26
Interest,63.0,55.0,51.0,50.0,51.0,45.0,40.0,47.0,52.0,44.0,33.0,35.0,33
Depreciation,46.0,49.0,55.0,95.0,66.0,65.0,59.0,64.0,71.0,68.0,70.0,69.0,73
Profit before tax,75.0,112.0,105.0,63.0,-15.0,16.0,73.0,41.0,121.0,182.0,135.0,318.0,419
Tax %,33.0,41.0,38.0,28.0,25.0,111.0,37.0,113.0,44.0,15.0,40.0,29.0,
Net Profit,51.0,66.0,65.0,45.0,-23.0,4.0,50.0,3.0,72.0,161.0,94.0,236.0,304
EPS in Rs,6.15,8.31,8.07,5.18,-3.04,0.48,6.22,0.44,9.05,20.29,11.88,29.59,38.22
