,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,82.0,121.0,181.0,222.0,281.0,297.0,414.0,531.0,787.0,904.0,1598.0,2015.0,2072
Expenses,75.0,109.0,168.0,206.0,260.0,271.0,383.0,494.0,741.0,832.0,1492.0,1879.0,1923
Operating Profit,7.0,12.0,14.0,16.0,21.0,26.0,31.0,37.0,46.0,71.0,106.0,136.0,149
OPM %,8.0,10.0,8.0,7.0,8.0,9.0,7.0,7.0,6.0,8.0,7.0,7.0,7
Other Income,1.0,-0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,9.0,5
Interest,1.0,2.0,4.0,4.0,7.0,7.0,9.0,9.0,9.0,10.0,12.0,12.0,14
Depreciation,3.0,4.0,4.0,4.0,5.0,6.0,8.0,8.0,9.0,14.0,20.0,23.0,25
Profit before tax,3.0,5.0,6.0,8.0,10.0,14.0,15.0,20.0,31.0,49.0,78.0,110.0,114
Tax %,20.0,34.0,21.0,30.0,31.0,37.0,30.0,34.0,18.0,17.0,18.0,16.0,
Net Profit,2.0,3.0,5.0,6.0,7.0,9.0,10.0,13.0,26.0,41.0,64.0,92.0,97
EPS in Rs,5.67,6.19,9.25,10.67,12.46,8.82,10.02,13.11,24.91,39.51,48.22,61.68,64.90
