,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,54.25,63.54,63.51,62.97,59.05,67.35,63.06,50.96,40.05,31.3,21.41,10.97,8.99
Expenses,48.71,57.39,60.57,55.7,54.05,64.25,60.87,52.97,35.29,34.71,41.4,15.19,13.45
Operating Profit,5.54,6.15,2.94,7.27,5.0,3.1,2.19,-2.01,4.76,-3.41,-19.99,-4.22,-4.46
OPM %,10.21,9.68,4.63,11.55,8.47,4.6,3.47,-3.94,11.89,-10.89,-93.37,-38.47,-49.61
Other Income,0.22,0.27,0.8,0.87,0.4,0.75,1.28,0.61,0.78,0.43,0.04,34.05,0.11
Interest,3.94,3.4,4.23,3.92,5.38,4.73,4.91,5.59,5.39,5.2,4.82,0.19,0.11
Depreciation,1.21,1.19,1.39,2.76,2.49,2.35,2.25,2.21,2.12,1.96,1.43,0.69,0.72
Profit before tax,0.61,1.83,-1.88,1.46,-2.47,-3.23,-3.69,-9.2,-1.97,-10.14,-26.2,28.95,-5.18
Tax %,4.92,40.44,12.23,52.74,23.48,13.93,59.35,20.33,17.26,24.06,22.86,25.87,
Net Profit,0.58,1.1,-1.65,0.69,-1.89,-2.78,-1.51,-7.33,-1.63,-7.7,-20.2,21.47,-6.60
EPS in Rs,0.97,1.83,-2.41,1.01,-2.76,-4.06,-2.2,-10.7,-2.38,-11.24,-29.49,31.34,-9.65
