,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.41,0.41,2.2,7.09,6.41,6.97,2.69,3.67,1.06,1.31,2.16,1.16,2.53
Expenses,0.29,0.37,2.23,7.14,6.81,6.92,2.45,3.09,0.68,1.02,1.34,1.36,2.25
Operating Profit,0.12,0.04,-0.03,-0.05,-0.4,0.05,0.24,0.58,0.38,0.29,0.82,-0.2,0.28
OPM %,29.27,9.76,-1.36,-0.71,-6.24,0.72,8.92,15.8,35.85,22.14,37.96,-17.24,11.07
Other Income,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.03,-0.01,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.12,0.04,-0.03,-0.05,-0.4,0.15,0.84,0.58,0.41,0.28,0.82,-0.2,0.28
Tax %,25.0,25.0,0.0,0.0,-7.5,26.67,9.52,27.59,29.27,25.0,17.07,-45.0,
Net Profit,0.08,0.03,-0.03,-0.05,-0.43,0.11,0.76,0.43,0.29,0.2,0.67,-0.29,0.12
EPS in Rs,0.01,0.0,-0.0,-0.01,-0.07,0.02,0.12,0.07,0.04,0.03,0.1,-0.04,0.01
