,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.15,2.38,1.65,0.57,0.12,5.57,1.11,2.95,2.36,8.74,2.72,1.96,3.07
Expenses,0.26,0.25,0.3,0.38,0.37,0.44,0.47,0.57,0.66,0.63,0.69,0.9,1.06
Operating Profit,0.89,2.13,1.35,0.19,-0.25,5.13,0.64,2.38,1.7,8.11,2.03,1.06,2.01
OPM %,77.39,89.5,81.82,33.33,-208.33,92.1,57.66,80.68,72.03,92.79,74.63,54.08,65.47
Other Income,0.04,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.03
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.01,0.01
Depreciation,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.93,2.13,1.33,0.2,-0.25,5.13,0.64,2.38,1.71,8.05,2.01,1.07,2.03
Tax %,0.0,8.92,10.53,5.0,0.0,20.86,25.0,31.09,22.22,18.51,21.89,13.08,
Net Profit,0.93,1.94,1.19,0.19,-0.25,4.06,0.48,1.64,1.33,6.55,1.57,0.94,1.75
EPS in Rs,1.03,2.16,1.32,0.21,-0.28,4.51,0.53,1.82,1.48,7.28,1.75,1.05,1.95
