,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.01,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,0.06,0.13,0.03,0.04,0.08,0.08,0.10,0.06,0.13,0.11,0.21,0.21,0.25
Operating Profit,-0.06,-0.13,-0.03,-0.03,-0.06,-0.06,-0.10,-0.06,-0.13,-0.11,-0.21,-0.21,-0.25
OPM %,,,,-300.0,-300.0,-300.0,,,,,,,
Other Income,0.00,0.68,0.00,0.0,0.0,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Interest,0.00,0.01,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.01,0.01,0.01,0.0
Depreciation,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-0.06,0.54,-0.03,-0.03,-0.06,-0.01,-0.10,-0.06,-0.13,-0.12,-0.22,-0.22,-0.25
Tax %,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.55,0.00,
Net Profit,-0.06,0.54,-0.03,-0.03,-0.06,-0.01,-0.10,-0.06,-0.13,-0.12,-0.22,-0.22,-0.25
EPS in Rs,-0.40,3.60,-0.20,-0.2,-0.4,-0.07,-0.71,-0.43,-0.93,-0.86,-0.45,-0.45,-0.5
