,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,296.0,340.0,397.0,261.0,432.0,421.0,449.0,454.0,495.0,428.0,469.0,476.0,608.0
Expenses,264.0,299.0,351.0,248.0,383.0,378.0,404.0,414.0,447.0,398.0,438.0,447.0,557.0
Operating Profit,31.0,42.0,45.0,13.0,50.0,43.0,45.0,40.0,48.0,30.0,31.0,29.0,51.0
OPM %,11.0,12.0,11.0,5.0,11.0,10.0,10.0,9.0,10.0,7.0,7.0,6.0,8.0
Other Income,1.0,2.0,4.0,2.0,2.0,5.0,3.0,2.0,1.0,13.0,9.0,1.0,4.0
Interest,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,7.0,6.0,8.0,13.0,18.0
Depreciation,6.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,10.0,10.0,13.0,16.0
Profit before tax,23.0,34.0,39.0,6.0,42.0,39.0,38.0,28.0,33.0,27.0,22.0,5.0,21.0
Tax %,19.0,26.0,27.0,28.0,24.0,24.0,25.0,27.0,28.0,-32.0,50.0,82.0,33.0
Net Profit,19.0,25.0,29.0,4.0,32.0,30.0,29.0,21.0,24.0,36.0,11.0,1.0,14.0
EPS in Rs,1.51,2.04,2.34,0.33,2.6,2.43,2.36,1.69,1.92,2.93,0.9,0.07,1.13
