,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,8,8,8,8,8,8,8,8,8,8,9,11,12
Reserves,75,79,85,89,98,119,125,141,156,171,234,268,292
Borrowings,59,53,68,128,149,103,122,91,127,175,261,128,68
Other Liabilities,18,22,16,17,19,30,45,45,28,28,43,37,-11
Total Liabilities,159,161,176,242,274,260,300,286,318,383,547,444,360
Fixed Assets,22,19,19,18,28,34,37,39,37,34,33,38,39
CWIP,1,1,11,11,0,0,3,2,2,2,1,14,14
Investments,20,17,11,30,75,110,107,138,170,195,234,156,157
Other Assets,117,125,136,183,170,117,153,108,109,152,280,236,150
Total Assets,159,161,176,242,274,260,300,286,318,383,547,444,360
