,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,192.0,190.0,185.0,250.0,211.0,237.0,247.0,259.0,217.0,252.0,395.0,337.0,289
Expenses,185.0,188.0,184.0,239.0,208.0,224.0,237.0,250.0,204.0,236.0,350.0,336.0,316
Operating Profit,7.0,1.0,1.0,11.0,3.0,14.0,10.0,8.0,13.0,15.0,44.0,2.0,-27
OPM %,4.0,1.0,1.0,4.0,1.0,6.0,4.0,3.0,6.0,6.0,11.0,1.0,-9
Other Income,12.0,13.0,17.0,4.0,16.0,22.0,17.0,27.0,15.0,13.0,29.0,28.0,44
Interest,7.0,5.0,8.0,4.0,2.0,6.0,7.0,10.0,8.0,5.0,6.0,23.0,22
Depreciation,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4
Profit before tax,8.0,6.0,7.0,8.0,14.0,27.0,17.0,21.0,16.0,19.0,63.0,2.0,-9
Tax %,28.0,35.0,23.0,43.0,31.0,24.0,56.0,23.0,4.0,21.0,26.0,91.0,
Net Profit,6.0,4.0,5.0,5.0,10.0,21.0,7.0,16.0,15.0,15.0,47.0,0.0,-9
EPS in Rs,7.45,4.81,6.74,5.7,11.95,25.43,9.0,19.95,18.46,18.85,51.2,0.2,-9.15
