,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.60,0.28,0.30,0.43,5.94,4.7,2.34,0.51,0.00,0.00,3.48,0.00,0.0
Expenses,3.89,0.28,0.30,0.41,6.43,5.34,2.95,0.84,0.23,0.48,3.91,0.37,0.35000000000000003
Operating Profit,-1.29,0.00,0.00,0.02,-0.49,-0.64,-0.61,-0.33,-0.23,-0.48,-0.43,-0.37,-0.35000000000000003
OPM %,-49.62,0.00,0.00,4.65,-8.25,-13.62,-26.07,-64.71,,,-12.36,,
Other Income,-0.10,0.00,0.00,0.0,0.69,0.96,0.92,0.59,0.39,0.65,0.67,0.63,0.6000000000000001
Interest,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.0
Depreciation,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.00,0.0,0.00,0.0
Profit before tax,-1.39,0.00,0.00,0.02,0.2,0.32,0.31,0.25,0.15,0.17,0.24,0.26,0.25
Tax %,0.00,,,50.0,30.0,31.25,32.26,24.0,26.67,23.53,25.0,26.92,
Net Profit,-1.39,0.00,0.00,0.01,0.14,0.22,0.22,0.18,0.11,0.12,0.18,0.19,0.18
EPS in Rs,,,,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
