,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,16.0,22.0,30.0,35.0,41.0,44.0,53.0,68.0,83.0,95.0,128.0,133.0,147
Expenses,9.0,14.0,22.0,27.0,33.0,34.0,40.0,51.0,63.0,72.0,99.0,100.0,112
Operating Profit,7.0,8.0,8.0,8.0,8.0,10.0,13.0,17.0,20.0,23.0,29.0,33.0,35
OPM %,43.0,34.0,26.0,22.0,20.0,23.0,24.0,25.0,24.0,24.0,23.0,25.0,24
Other Income,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,6
Interest,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,6.0,8
Depreciation,2.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,7.0,8.0,10.0,15.0,16
Profit before tax,1.0,2.0,2.0,2.0,3.0,5.0,6.0,9.0,12.0,13.0,19.0,17.0,17
Tax %,32.0,19.0,13.0,24.0,22.0,30.0,38.0,28.0,21.0,19.0,20.0,24.0,
Net Profit,1.0,1.0,2.0,2.0,2.0,3.0,4.0,7.0,10.0,11.0,15.0,13.0,14
EPS in Rs,1.24,1.81,2.19,2.3,2.78,3.08,3.12,4.47,6.43,6.84,8.9,6.7,7.40
