,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,638.0,725.0,865.0,847.0,816.0,720.0,636.0,594.0,572.0,551.0,520.0,525.0,530
Expenses,497.0,575.0,733.0,723.0,667.0,619.0,570.0,561.0,533.0,485.0,473.0,512.0,506
Operating Profit,141.0,150.0,132.0,124.0,148.0,101.0,66.0,33.0,39.0,66.0,46.0,13.0,24
OPM %,22.0,21.0,15.0,15.0,18.0,14.0,10.0,6.0,7.0,12.0,9.0,3.0,4
Other Income,68.0,22.0,-104.0,18.0,7.0,-6.0,11.0,27.0,25.0,15.0,13.0,6.0,13
Interest,4.0,4.0,5.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2
Depreciation,84.0,99.0,137.0,144.0,149.0,55.0,48.0,27.0,19.0,13.0,10.0,10.0,11
Profit before tax,120.0,70.0,-114.0,-6.0,3.0,38.0,28.0,31.0,43.0,66.0,47.0,7.0,24
Tax %,31.0,33.0,-16.0,-474.0,973.0,63.0,59.0,40.0,37.0,31.0,31.0,6.0,
Net Profit,83.0,47.0,-132.0,-32.0,-28.0,14.0,11.0,19.0,28.0,46.0,32.0,7.0,20
EPS in Rs,7.23,4.13,-11.55,-2.96,-2.52,1.35,1.08,1.79,2.61,4.4,3.07,0.64,1.91
