,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,9.0,1.0,9.0,2.0,0,0,0,0,0.0,1.0,1.0,1.0,0.0
Expenses,10.0,3.0,10.0,3.0,1,2,2,3,2.0,4.0,4.0,4.0,3.0
Operating Profit,-0.0,-2.0,-1.0,-1.0,-1,-2,-2,-3,-2.0,-3.0,-3.0,-3.0,-3.0
OPM %,-3.0,-141.0,-6.0,-47.0,,,,,-987.0,-370.0,-257.0,-195.0,
Other Income,10.0,2.0,7.0,11.0,14,13,20,24,23.0,26.0,57.0,43.0,43.0
Interest,9.0,11.0,8.0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,1.0
Profit before tax,1.0,-10.0,-2.0,9.0,12,11,18,21,20.0,23.0,54.0,40.0,40.0
Tax %,-13.0,0.0,0.0,0.0,0,0,2,2,2.0,-4.0,-1.0,1.0,
Net Profit,1.0,-10.0,-2.0,9.0,12,11,18,21,20.0,24.0,55.0,39.0,39.0
EPS in Rs,0.17,-1.46,-0.23,1.23,1.70,1.62,2.54,2.99,2.89,3.52,7.85,5.64,5.62
