,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,5.0,5.0,9.0,13.0,29.0,30.0,35.0,39.0,7.0,3.0,0.0,4.0,6
Expenses,43.0,6.0,-14.0,-29.0,2.0,8.0,3.0,5.0,16.0,22.0,32.0,31.0,31
Operating Profit,-38.0,-1.0,22.0,42.0,27.0,22.0,32.0,35.0,-10.0,-19.0,-32.0,-27.0,-26
OPM %,-753.0,-21.0,261.0,331.0,92.0,74.0,91.0,88.0,-146.0,-651.0,-6774.0,-749.0,-458
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,9.0,12
Interest,8.0,9.0,13.0,17.0,34.0,37.0,63.0,82.0,14.0,1.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,-46.0,-10.0,9.0,25.0,-6.0,-15.0,-30.0,-47.0,-23.0,-20.0,-20.0,-19.0,-14
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,
Net Profit,-46.0,-10.0,9.0,25.0,-6.0,-15.0,-30.0,-48.0,-23.0,-20.0,-20.0,-19.0,-14
EPS in Rs,-55.08,-11.71,10.99,30.06,-7.72,-17.49,-35.39,-57.88,-27.74,-23.48,-24.46,-22.14,-17.12
