,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1376.0,1723.0,2083.0,2108.0,2386.0,2395.0,3573.0,2851.0,3076.0,3353.0,3629.0,3877.0,3774.0
Expenses,1210.0,1443.0,1682.0,1667.0,1886.0,1895.0,3030.0,2426.0,2645.0,2914.0,3191.0,3282.0,3153.0
Operating Profit,166.0,280.0,401.0,441.0,499.0,499.0,543.0,425.0,432.0,439.0,438.0,595.0,621.0
OPM %,12.0,16.0,19.0,21.0,21.0,21.0,15.0,15.0,14.0,13.0,12.0,15.0,16.0
Other Income,28.0,-261.0,52.0,-21.0,38.0,201.0,70.0,30.0,44.0,37.0,17.0,67.0,51.0
Interest,14.0,34.0,23.0,50.0,23.0,24.0,63.0,40.0,53.0,109.0,97.0,114.0,124.0
Depreciation,152.0,161.0,161.0,167.0,174.0,176.0,214.0,181.0,188.0,186.0,181.0,206.0,211.0
Profit before tax,28.0,-176.0,269.0,203.0,341.0,500.0,337.0,235.0,235.0,181.0,177.0,341.0,337.0
Tax %,105.0,-20.0,21.0,25.0,21.0,16.0,31.0,32.0,40.0,56.0,28.0,37.0,36.0
Net Profit,-1.0,-210.0,212.0,153.0,270.0,422.0,232.0,160.0,142.0,79.0,128.0,214.0,215.0
EPS in Rs,0.0,-4.49,4.48,3.3,5.82,9.05,5.06,3.53,3.13,1.77,2.91,4.8,4.88
