,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,208.0,190.0,176.0,152.0,139.0,96.0,50.0,64.0,72.0,5.0,0,-0,0.0
Expenses,212.0,196.0,172.0,145.0,139.0,107.0,73.0,69.0,88.0,56.0,13,3,17.0
Operating Profit,-4.0,-7.0,3.0,7.0,-0.0,-10.0,-23.0,-5.0,-16.0,-51.0,-13,-3,-17.0
OPM %,-2.0,-4.0,2.0,5.0,-0.0,-11.0,-45.0,-8.0,-22.0,-1017.0,,,
Other Income,1.0,4.0,13.0,6.0,10.0,4.0,7.0,2.0,2.0,4.0,26,10,9.0
Interest,16.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6,6,6.0
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0.0
Profit before tax,-20.0,-6.0,14.0,11.0,6.0,-9.0,-19.0,-5.0,-16.0,-49.0,8,1,-14.0
Tax %,0.0,0.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0,0,
Net Profit,-20.0,-6.0,14.0,11.0,5.0,-9.0,-19.0,-5.0,-16.0,-49.0,8,1,-14.0
EPS in Rs,-4.64,-1.4,1.59,1.3,0.64,-1.06,-2.18,-0.53,-1.8,-5.57,0.87,0.09,-1.5899999999999999
