,2009-03-01,2010-03-01,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,15,15,15,15,15,15,15,16,16,16,16,19,19
Reserves,55,84,126,176,195,152,209,208,197,158,187,368,382
Borrowings,0,0,2,12,14,22,24,26,16,14,26,39,35
Other Liabilities,30,20,23,42,37,135,136,134,136,117,90,80,70
Total Liabilities,101,119,165,244,262,324,385,383,365,304,319,506,506
Fixed Assets,11,22,46,21,22,179,217,208,203,194,138,157,241
CWIP,10,0,0,0,0,0,0,0,0,0,19,65,17
Investments,22,47,8,122,156,25,11,11,15,8,6,51,7
Other Assets,57,50,111,101,84,120,157,165,147,102,156,232,241
Total Assets,101,119,165,244,262,324,385,383,365,304,319,506,506
