,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,48.0,61.0,76.0,75.0,90.0,102.0,124.0,144.0,150.0,144.0,158.0,158.0,152
Expenses,40.0,49.0,65.0,63.0,74.0,78.0,100.0,122.0,126.0,129.0,146.0,147.0,138
Operating Profit,8.0,12.0,11.0,13.0,16.0,24.0,24.0,22.0,24.0,15.0,12.0,12.0,14
OPM %,17.0,20.0,14.0,17.0,18.0,23.0,19.0,16.0,16.0,10.0,8.0,7.0,9
Other Income,1.0,-3.0,-1.0,-0.0,-1.0,2.0,-0.0,1.0,1.0,2.0,-0.0,2.0,2
Interest,1.0,1.0,3.0,4.0,4.0,7.0,9.0,9.0,11.0,8.0,8.0,6.0,6
Depreciation,3.0,7.0,6.0,6.0,6.0,8.0,10.0,11.0,12.0,10.0,11.0,9.0,8
Profit before tax,6.0,1.0,2.0,3.0,5.0,11.0,5.0,4.0,3.0,-2.0,-8.0,-1.0,2
Tax %,0.0,0.0,0.0,0.0,26.0,20.0,36.0,38.0,29.0,31.0,5.0,0.0,
Net Profit,6.0,1.0,2.0,3.0,3.0,9.0,3.0,3.0,2.0,-1.0,-7.0,-1.0,1
EPS in Rs,2.55,0.25,0.84,1.53,1.56,4.18,1.46,1.19,0.89,-0.61,-3.32,-0.64,0.66
