,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,699.0,677.0,412.0,451.0,308.0,314.0,433.0,614.0,606.0,518.0,580.0,794.0,883
Expenses,713.0,685.0,431.0,486.0,351.0,362.0,436.0,571.0,561.0,501.0,559.0,746.0,819
Operating Profit,-14.0,-8.0,-20.0,-35.0,-44.0,-48.0,-3.0,42.0,45.0,17.0,20.0,48.0,64
OPM %,-2.0,-1.0,-5.0,-8.0,-14.0,-15.0,-1.0,7.0,7.0,3.0,4.0,6.0,7
Other Income,20.0,45.0,-29.0,4.0,2.0,92.0,31.0,3.0,3.0,3.0,4.0,16.0,14
Interest,44.0,49.0,42.0,61.0,74.0,20.0,4.0,8.0,11.0,7.0,6.0,7.0,7
Depreciation,13.0,12.0,11.0,9.0,9.0,10.0,9.0,9.0,11.0,9.0,10.0,9.0,9
Profit before tax,-50.0,-24.0,-101.0,-101.0,-124.0,15.0,15.0,29.0,26.0,3.0,8.0,48.0,62
Tax %,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-50.0,-25.0,-101.0,-101.0,-124.0,15.0,15.0,29.0,26.0,3.0,8.0,48.0,62
EPS in Rs,-5.42,-1.96,-8.05,-8.06,-9.89,1.17,1.03,1.7,1.43,0.16,0.42,2.46,2.89
