,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,189.0,257.0,277.0,428.0,838.0,1148.0,1384.0,1616.0,1637.0,389.0,69.0,60.0,39
Expenses,189.0,255.0,272.0,422.0,827.0,1131.0,1360.0,1574.0,1580.0,483.0,147.0,120.0,81
Operating Profit,0.0,2.0,5.0,6.0,11.0,17.0,24.0,42.0,56.0,-94.0,-79.0,-61.0,-42
OPM %,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,-24.0,-114.0,-102.0,-110
Other Income,3.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,-20.0,-1.0,0.0,0
Interest,1.0,3.0,3.0,4.0,8.0,12.0,13.0,19.0,24.0,16.0,0.0,1.0,2
Depreciation,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,11.0,13.0,12.0,11.0,10
Profit before tax,2.0,1.0,1.0,2.0,3.0,5.0,11.0,23.0,27.0,-143.0,-92.0,-72.0,-54
Tax %,-1.0,-2.0,5.0,15.0,29.0,33.0,33.0,33.0,34.0,1.0,2.0,0.0,
Net Profit,2.0,1.0,1.0,2.0,2.0,3.0,7.0,15.0,18.0,-142.0,-91.0,-72.0,-53
EPS in Rs,2.93,1.36,1.57,1.64,2.01,3.18,5.27,11.23,13.05,-90.89,-57.76,-45.99,-33.91
