,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,195.0,194.0,242.0,252.0,242.0,336.0,330.0,421.0,313.0,288.0,322.0,407.0,462
Expenses,129.0,89.0,134.0,116.0,102.0,141.0,98.0,169.0,126.0,101.0,114.0,150.0,171
Operating Profit,66.0,104.0,109.0,136.0,140.0,195.0,232.0,252.0,187.0,187.0,208.0,256.0,291
OPM %,34.0,54.0,45.0,54.0,58.0,58.0,70.0,60.0,60.0,65.0,65.0,63.0,63
Other Income,4.0,3.0,3.0,3.0,3.0,3.0,-0.0,-0.0,0.0,1.0,1.0,0.0,1
Interest,9.0,37.0,56.0,77.0,81.0,106.0,138.0,153.0,115.0,83.0,92.0,131.0,166
Depreciation,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,8.0,8.0,8
Profit before tax,59.0,69.0,53.0,59.0,59.0,89.0,91.0,97.0,65.0,98.0,109.0,118.0,118
Tax %,35.0,33.0,33.0,30.0,30.0,35.0,30.0,26.0,21.0,24.0,24.0,25.0,
Net Profit,38.0,46.0,35.0,41.0,42.0,58.0,63.0,72.0,51.0,75.0,83.0,88.0,89
EPS in Rs,57.65,69.74,53.32,62.33,63.0,87.02,95.3,108.15,77.29,112.73,124.65,132.77,133.98
