,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.0,8.0,0.0,12.0,2.0,4.0,0,0.0,8.0,4.0,0.0,10.0,13.0
Expenses,0.0,0.0,0.0,0.0,1.0,0.0,1,6.0,0.0,1.0,7.0,0.0,1.0
Operating Profit,1.0,7.0,0.0,12.0,1.0,3.0,-1,-6.0,8.0,3.0,-7.0,10.0,12.0
OPM %,68.0,95.0,13.0,97.0,68.0,90.0,,-1819.0,94.0,85.0,-1542.0,95.0,92.0
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,1.0,7.0,0.0,12.0,1.0,3.0,-1,-6.0,8.0,3.0,-7.0,10.0,12.0
Tax %,0.0,0.0,-60.0,0.0,45.0,20.0,98,0.0,0.0,-4.0,0.0,0.0,11.0
Net Profit,1.0,7.0,0.0,12.0,1.0,3.0,-0,-6.0,8.0,3.0,-7.0,10.0,11.0
EPS in Rs,0.85,10.19,0.13,16.76,0.81,3.73,-0.03,-7.96,10.68,4.32,-9.85,13.67,14.98
