,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12.0,19.0,13.0,-0,4.0,15.0,2.0,3.0,2.0,13.0,18.0,0.0,28
Expenses,4.0,3.0,3.0,3,3.0,3.0,2.0,9.0,9.0,1.0,2.0,2.0,9
Operating Profit,8.0,16.0,10.0,-3,1.0,12.0,0.0,-5.0,-7.0,12.0,16.0,-2.0,18
OPM %,68.0,84.0,77.0,,28.0,79.0,5.0,-152.0,-369.0,90.0,90.0,-720.0,66
Other Income,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,9.0,16.0,10.0,-4,1.0,12.0,-0.0,-6.0,-7.0,12.0,16.0,-2.0,18
Tax %,-1.0,7.0,12.0,-1,12.0,11.0,-323.0,-4.0,-0.0,-0.0,3.0,5.0,
Net Profit,1.0,11.0,6.0,-2,3.0,12.0,-1.0,-6.0,-7.0,12.0,15.0,-2.0,16
EPS in Rs,0.49,4.56,2.33,-0.94,1.45,4.88,-0.77,-8.11,-10.3,16.46,21.28,-2.82,23.12
