,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.21,0.16,0.18,0.32,1.01,0.33,0.62,0.52,0.2,0.13,1.16,0.17,0.0
Expenses,3.3,0.26,0.36,0.32,0.82,0.27,0.57,0.46,0.46,0.07,1.02,0.58,0.67
Operating Profit,-0.09,-0.1,-0.18,0.00,0.19,0.06,0.05,0.06,-0.26,0.06,0.14,-0.41,-0.67
OPM %,-2.8,-62.5,-100.0,0.00,18.81,18.18,8.06,11.54,-130.0,46.15,12.07,-241.18,
Other Income,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15
Interest,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,-0.09,-0.1,-0.18,0.00,0.19,0.06,0.05,0.06,-0.26,0.06,0.14,-0.4,-0.52
Tax %,0.0,0.0,0.0,,21.05,16.67,20.0,-116.67,50.0,0.0,100.0,25.0,
Net Profit,-0.09,-0.1,-0.18,0.00,0.15,0.05,0.04,0.13,-0.13,0.06,0.0,-0.3,-0.42
EPS in Rs,-0.3,-0.33,-0.6,0.00,0.5,0.17,0.13,0.39,-0.39,0.18,0.0,-0.36,-0.47000000000000003
