,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,16.23,22.54,19.02,1.09,0.62,0.79,0.17,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,15.76,22.22,18.84,0.72,0.55,0.85,0.4,0.67,0.50,0.16,0.17,0.18,0.19
Operating Profit,0.47,0.32,0.18,0.37,0.07,-0.06,-0.23,-0.67,-0.50,-0.16,-0.17,-0.18,-0.19
OPM %,2.9,1.42,0.95,33.94,11.29,-7.59,-135.29,,,,,,
Other Income,0.13,0.11,0.13,0.03,0.35,-3.41,-4.34,-0.79,-1.80,-0.98,-1.01,0.00,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Depreciation,0.42,0.3,0.22,0.24,0.08,0.04,0.02,0.00,0.01,0.00,0.00,0.00,0.0
Profit before tax,0.18,0.13,0.09,0.16,0.34,-3.51,-4.59,-1.46,-2.31,-1.14,-1.18,-0.18,-0.19
Tax %,5.56,0.0,33.33,25.0,79.41,-1.14,0.87,-1.37,-0.87,0.00,0.00,0.00,
Net Profit,0.17,0.13,0.06,0.13,0.06,-3.55,-4.55,-1.48,-2.33,-1.15,-1.18,-0.18,-0.19
EPS in Rs,0.08,0.06,0.03,0.06,0.03,-1.77,-2.27,-0.74,-1.16,-0.57,-0.59,-0.09,-0.08
