,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,98,95.0,104.0,107.0,117.0,116.0,136.0,190.0,212.0,204.0,271.0,358.0,382
Expenses,88,85.0,90.0,92.0,103.0,101.0,118.0,158.0,169.0,152.0,213.0,276.0,291
Operating Profit,10,10.0,14.0,16.0,15.0,15.0,18.0,32.0,43.0,52.0,58.0,83.0,92
OPM %,10,10.0,13.0,15.0,13.0,13.0,13.0,17.0,20.0,25.0,21.0,23.0,24
Other Income,2,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,3.0,3.0,8.0,7
Interest,5,6.0,6.0,7.0,6.0,5.0,6.0,6.0,8.0,8.0,12.0,21.0,21
Depreciation,3,3.0,4.0,4.0,4.0,4.0,5.0,8.0,11.0,16.0,16.0,19.0,22
Profit before tax,4,2.0,3.0,5.0,6.0,6.0,9.0,17.0,22.0,30.0,33.0,51.0,55
Tax %,33,36.0,45.0,28.0,35.0,21.0,9.0,44.0,22.0,22.0,27.0,27.0,
Net Profit,3,2.0,2.0,4.0,4.0,5.0,8.0,10.0,17.0,23.0,24.0,37.0,41
EPS in Rs,,1.76,2.09,3.61,3.73,5.18,7.92,9.5,15.75,21.69,22.21,34.74,37.58
