,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.00,0.36,0.2,0.42,2.87,0.39,0.76,0.3,0.0,0.20,0.19,0.53
Expenses,0.0,0.88,0.29,0.13,0.44,2.92,0.46,0.77,0.42,0.15,0.27,0.52,0.80
Operating Profit,0.0,-0.88,0.07,0.07,-0.02,-0.05,-0.07,-0.01,-0.12,-0.15,-0.07,-0.33,-0.27
OPM %,,,19.44,35.0,-4.76,-1.74,-17.95,-1.32,-40.0,66.67,-35.00,-173.68,-50.94
Other Income,0.0,1.72,0.04,0.0,-0.02,0.3,0.1,0.24,0.13,0.03,0.07,0.07,0.16
Interest,0.0,0.00,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00
Depreciation,0.0,0.00,0.04,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00
Profit before tax,0.0,0.84,0.05,-0.02,-0.08,0.25,0.03,0.23,0.01,-0.12,0.00,-0.26,-0.11
Tax %,,0.00,40.0,-50.0,0.0,8.0,33.33,30.43,0.0,0.0,,0.0,
Net Profit,0.0,0.84,0.04,-0.03,-0.08,0.23,0.02,0.15,0.01,-0.13,0.00,-0.26,-0.11
EPS in Rs,0.0,2.18,0.1,-0.08,-0.21,0.6,0.05,0.39,0.03,-0.34,0.00,-0.68,-0.29
