,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1091.0,1073.0,991.0,510.0,548.0,572.0,370.0,295.0,314.0,278.0,335.0,474.0,524
Expenses,1027.0,1069.0,1048.0,588.0,552.0,583.0,409.0,330.0,315.0,295.0,350.0,437.0,479
Operating Profit,64.0,4.0,-57.0,-77.0,-4.0,-11.0,-39.0,-36.0,-0.0,-17.0,-16.0,36.0,45
OPM %,6.0,0.0,-6.0,-15.0,-1.0,-2.0,-10.0,-12.0,-0.0,-6.0,-5.0,8.0,9
Other Income,10.0,12.0,29.0,-105.0,25.0,17.0,7.0,65.0,95.0,8.0,119.0,22.0,6
Interest,46.0,41.0,49.0,45.0,49.0,45.0,43.0,49.0,43.0,30.0,31.0,22.0,24
Depreciation,25.0,24.0,20.0,12.0,12.0,12.0,12.0,9.0,7.0,8.0,5.0,5.0,5
Profit before tax,3.0,-49.0,-97.0,-240.0,-39.0,-52.0,-87.0,-28.0,45.0,-48.0,67.0,31.0,21
Tax %,2.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,3.0,-51.0,-97.0,-240.0,-39.0,-52.0,-87.0,-28.0,45.0,-48.0,67.0,31.0,21
EPS in Rs,0.66,-9.64,-18.65,-45.19,-7.09,-7.88,-13.12,-4.21,6.82,-7.24,10.15,4.68,3.23
