,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1385.0,2167.0,1590.0,1965.0,2435.0,2060.0,2594.0,3092.0,2223.0,2368.0,2976.0,4300.0,4413
Expenses,1250.0,2058.0,1463.0,1778.0,2206.0,1868.0,2316.0,2797.0,2309.0,2189.0,2680.0,3837.0,3936
Operating Profit,136.0,109.0,127.0,188.0,229.0,192.0,278.0,295.0,-86.0,179.0,296.0,463.0,477
OPM %,10.0,5.0,8.0,10.0,9.0,9.0,11.0,10.0,-4.0,8.0,10.0,11.0,11
Other Income,2.0,33.0,44.0,23.0,29.0,27.0,27.0,80.0,54.0,33.0,56.0,16.0,11
Interest,27.0,42.0,28.0,39.0,37.0,30.0,40.0,51.0,41.0,39.0,32.0,42.0,52
Depreciation,45.0,77.0,48.0,60.0,74.0,58.0,74.0,88.0,87.0,94.0,112.0,138.0,153
Profit before tax,65.0,22.0,96.0,111.0,147.0,131.0,191.0,236.0,-160.0,80.0,208.0,298.0,283
Tax %,21.0,78.0,18.0,24.0,25.0,22.0,25.0,28.0,-25.0,39.0,12.0,1.0,
Net Profit,52.0,5.0,79.0,88.0,110.0,102.0,143.0,169.0,-200.0,53.0,192.0,284.0,278
EPS in Rs,2.48,0.29,3.79,4.28,5.12,4.88,6.82,7.45,-8.79,2.21,8.03,11.9,11.64
