,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,1.0,6.0,20.0,39.0,60.0,94.0,145.0,264.0,411.0,489.0,596.0,791.0,961
Interest,0.0,3.0,10.0,22.0,37.0,54.0,67.0,127.0,194.0,220.0,219.0,308.0,396
Expenses,3.0,5.0,8.0,12.0,16.0,26.0,41.0,75.0,111.0,127.0,143.0,183.0,222
Financing Profit,-2.0,-2.0,2.0,5.0,7.0,14.0,38.0,63.0,106.0,142.0,234.0,300.0,342
Financing Margin %,-158.0,-30.0,12.0,13.0,12.0,15.0,26.0,24.0,26.0,29.0,39.0,38.0,36
Other Income,1.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,9.0,0.0,0.0,5.0,14
Depreciation,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,8.0,8.0,9.0,10
Profit before tax,-1.0,-1.0,2.0,5.0,9.0,14.0,38.0,65.0,107.0,134.0,226.0,295.0,346
Tax %,1.0,0.0,-10.0,29.0,33.0,36.0,34.0,30.0,26.0,25.0,18.0,23.0,
Net Profit,-1.0,-1.0,3.0,3.0,6.0,9.0,25.0,46.0,80.0,100.0,186.0,228.0,266
EPS in Rs,-5.07,-3.75,8.87,11.73,16.01,8.5,24.41,36.09,10.16,11.46,21.24,25.94,30.23
