,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.0,0.0,2.0,9.0,10.0,12.0,15.0,16.0,20.0,44.0,50.0,74
Expenses,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,13.0,26.0,51
Operating Profit,-0.0,-0.0,-0.0,2.0,9.0,10.0,11.0,13.0,13.0,13.0,31.0,25.0,23
OPM %,-255.0,-483.0,-3.0,89.0,97.0,95.0,87.0,85.0,82.0,64.0,70.0,49.0,31
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Interest,0.0,0.0,0.0,2.0,8.0,9.0,8.0,12.0,8.0,7.0,3.0,5.0,6
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Profit before tax,-0.0,-0.0,-0.0,0.0,1.0,1.0,3.0,1.0,5.0,6.0,27.0,20.0,17
Tax %,30.0,31.0,27.0,18.0,30.0,32.0,32.0,33.0,25.0,26.0,20.0,27.0,
Net Profit,-0.0,-0.0,-0.0,0.0,1.0,1.0,2.0,1.0,4.0,5.0,22.0,14.0,13
EPS in Rs,-0.02,-0.02,-0.03,0.01,0.05,0.06,0.19,0.08,0.32,0.36,1.7,1.13,1.01
