,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,937.0,808.0,466.0,669.0,597.0,382.0,350.0,350.0,38.0,427.0,543.0,727.0,613
Expenses,852.0,889.0,511.0,665.0,648.0,409.0,360.0,399.0,115.0,414.0,515.0,695.0,584
Operating Profit,85.0,-80.0,-46.0,4.0,-50.0,-27.0,-10.0,-48.0,-77.0,13.0,28.0,32.0,29
OPM %,9.0,-10.0,-10.0,1.0,-8.0,-7.0,-3.0,-14.0,-206.0,3.0,5.0,4.0,5
Other Income,1.0,3.0,2.0,-4.0,1.0,4.0,-73.0,-27.0,62.0,201.0,-38.0,76.0,79
Interest,54.0,56.0,49.0,50.0,18.0,17.0,14.0,0.0,2.0,7.0,13.0,12.0,13
Depreciation,23.0,22.0,9.0,32.0,24.0,23.0,19.0,8.0,8.0,16.0,13.0,8.0,8
Profit before tax,10.0,-156.0,-102.0,-82.0,-91.0,-63.0,-116.0,-83.0,-26.0,190.0,-36.0,87.0,86
Tax %,-22.0,29.0,27.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,12.0,-110.0,-74.0,-82.0,-91.0,-63.0,-118.0,-83.0,-26.0,190.0,-36.0,87.0,86
EPS in Rs,3.95,-35.15,-23.74,-26.32,-29.09,-20.22,-37.75,-26.61,-8.19,60.73,-11.66,27.86,27.37
