,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,41.93,40.81,36.26,35.45,32.71,35.32,32.38,31.99,31.29,10.47,3.46,6.87,6.01
Expenses,41.38,38.37,34.3,35.76,32.26,35.32,32.41,32.3,32.2,10.83,6.39,7.91,6.47
Operating Profit,0.55,2.44,1.96,-0.31,0.45,0.0,-0.03,-0.31,-0.91,-0.36,-2.93,-1.04,-0.46
OPM %,1.31,5.98,5.41,-0.87,1.38,0.0,-0.09,-0.97,-2.91,-3.44,-84.68,-15.14,-7.65
Other Income,0.51,0.5,1.31,1.04,2.56,0.5,0.52,4.55,0.21,0.1,24.49,1.25,0.07
Interest,1.39,2.17,2.5,1.7,3.23,3.08,3.2,3.24,0.64,0.6,5.25,0.18,0.13
Depreciation,0.54,0.55,0.59,0.63,1.09,1.1,1.08,0.87,0.89,0.87,1.36,1.37,1.38
Profit before tax,-0.87,0.22,0.18,-1.6,-1.31,-3.68,-3.79,0.13,-2.23,-1.73,14.95,-1.34,-1.90
Tax %,2.3,-104.55,194.44,111.25,74.05,28.8,22.96,30.77,0.0,0.0,47.02,-12.69,
Net Profit,-0.84,0.45,-0.17,0.19,-0.34,-2.61,-2.92,0.1,-2.23,-1.74,7.92,-1.51,-2.08
EPS in Rs,-2.95,1.58,-0.6,0.67,-1.19,-9.16,-10.25,0.35,-7.82,-6.11,27.79,-5.3,-7.30
