,Mar 2008,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,320.0,67.0,70.0,118.0,150.0,104.0,99.0,108.0,75.0,70.0,80.0,163.0,178
Expenses,290.0,45.0,573.0,153.0,176.0,108.0,97.0,105.0,81.0,60.0,70.0,158.0,172
Operating Profit,31.0,22.0,-503.0,-34.0,-26.0,-4.0,2.0,3.0,-6.0,11.0,10.0,5.0,5
OPM %,10.0,33.0,-724.0,-29.0,-17.0,-4.0,2.0,2.0,-7.0,15.0,12.0,3.0,3
Other Income,13.0,5.0,975.0,36.0,23.0,2.0,0.0,1.0,-4.0,2.0,1.0,22.0,22
Interest,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2
Depreciation,8.0,6.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3
Profit before tax,36.0,21.0,468.0,-2.0,-6.0,-5.0,0.0,1.0,-15.0,9.0,7.0,23.0,22
Tax %,28.0,23.0,22.0,2.0,66.0,-103.0,1373.0,368.0,3.0,-13.0,-40.0,15.0,
Net Profit,26.0,16.0,367.0,-2.0,-2.0,-10.0,-3.0,-2.0,-14.0,10.0,10.0,19.0,19
EPS in Rs,9.71,5.3,122.17,-0.66,-0.67,-4.31,-1.43,-1.37,-10.51,7.8,10.42,19.29,18.86
