,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,102.0,37.0,46.0,79.0,53.0,62.0,39.0,92.0,147.0,50.0,54.0,161.0,304
Expenses,65.0,33.0,46.0,58.0,48.0,50.0,41.0,70.0,83.0,42.0,52.0,110.0,181
Operating Profit,37.0,5.0,1.0,21.0,4.0,12.0,-2.0,23.0,64.0,8.0,2.0,51.0,123
OPM %,36.0,12.0,1.0,27.0,8.0,19.0,-5.0,24.0,43.0,16.0,4.0,32.0,40
Other Income,5.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,5.0,9.0,12
Interest,2.0,2.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,2.0,2
Depreciation,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,6
Profit before tax,39.0,6.0,0.0,20.0,3.0,9.0,-3.0,17.0,59.0,6.0,2.0,54.0,127
Tax %,20.0,15.0,18.0,21.0,21.0,20.0,86.0,-13.0,-3.0,28.0,-9.0,30.0,
Net Profit,32.0,5.0,0.0,16.0,2.0,7.0,-0.0,19.0,61.0,4.0,2.0,38.0,89
EPS in Rs,3.55,0.53,0.01,2.04,0.3,0.96,-0.05,2.49,7.84,0.52,0.25,4.73,10.79
