,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,0.03,0.02,0.31,0.9,2.03,1.83,0.79,0.67,1.02,0.0,0.48,3.69
Expenses,0.0,0.0,0.03,0.29,0.47,0.88,1.49,1.0,0.61,0.44,0.15,0.23,2.14
Operating Profit,0.0,0.03,-0.01,0.02,0.43,1.15,0.34,-0.21,0.06,0.58,-0.15,0.25,1.55
OPM %,,100.0,-50.0,6.45,47.78,56.65,18.58,-26.58,8.96,56.86,52.28,52.08,42.01
Other Income,0.0,0.0,0.03,0.0,0.0,0.01,0.04,0.27,0.0,0.0,0.0,0.11,0.92
Interest,0.0,0.0,0.0,0.0,0.09,0.87,0.03,0.0,0.0,0.01,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.0,0.03,0.02,0.02,0.34,0.28,0.35,0.06,0.06,0.57,-0.15,0.36,2.47
Tax %,,33.33,50.0,100.0,29.41,46.43,28.57,16.67,33.33,26.32,20.0,25.0,
Net Profit,0.0,0.02,0.01,0.0,0.23,0.16,0.24,0.05,0.04,0.42,-0.11,0.27,1.93
EPS in Rs,0.0,1.0,0.5,0.0,0.45,0.31,0.47,0.1,0.08,0.82,-0.21,0.53,3.76
