,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,34.0,151.0,259.0,379.0,595.0,619.0,693.0,816.0,872.0,897.0,1242.0,1648.0,1744
Expenses,31.0,142.0,224.0,341.0,497.0,641.0,641.0,683.0,743.0,751.0,1113.0,1410.0,1485
Operating Profit,3.0,9.0,36.0,38.0,98.0,-22.0,52.0,133.0,129.0,145.0,129.0,238.0,259
OPM %,9.0,6.0,14.0,10.0,16.0,-4.0,8.0,16.0,15.0,16.0,10.0,14.0,15
Other Income,0.0,0.0,1.0,1.0,3.0,-332.0,1.0,27.0,22.0,13.0,13.0,15.0,21
Interest,0.0,0.0,1.0,3.0,6.0,16.0,17.0,15.0,8.0,6.0,5.0,4.0,4
Depreciation,1.0,2.0,2.0,5.0,11.0,17.0,3.0,3.0,11.0,12.0,16.0,26.0,29
Profit before tax,2.0,7.0,33.0,31.0,84.0,-387.0,33.0,142.0,131.0,141.0,122.0,222.0,247
Tax %,34.0,28.0,22.0,18.0,41.0,-2.0,2.0,-4.0,7.0,25.0,25.0,24.0,
Net Profit,1.0,5.0,26.0,25.0,50.0,-395.0,32.0,147.0,122.0,105.0,92.0,168.0,186
EPS in Rs,0.7,2.65,12.27,10.25,19.48,-148.94,12.14,53.52,43.67,37.6,32.7,59.92,66.75
