,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.0,45,30.0,29.0,28.0,3.0,13.0,7.0,8.0,46.0,96.0,141.0,173
Expenses,0.0,45,39.0,43.0,45.0,5.0,14.0,5.0,4.0,40.0,70.0,138.0,173
Operating Profit,0.0,0,-9.0,-14.0,-18.0,-1.0,-1.0,2.0,4.0,6.0,26.0,3.0,-0
OPM %,,0,-31.0,-48.0,-63.0,-40.0,-11.0,32.0,52.0,13.0,27.0,2.0,-0
Other Income,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Interest,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,1,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,0.0,0,0.0,-17.0,-19.0,-3.0,-3.0,0.0,3.0,5.0,25.0,3.0,2
Tax %,,180,-43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.0,-0,0.0,-16.0,-19.0,-3.0,-3.0,0.0,3.0,5.0,25.0,3.0,2
EPS in Rs,,,0.25,-44.08,-52.52,-6.99,-7.1,0.03,8.88,14.04,70.19,9.13,6.35
