,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,916.0,843.0,709.0,574.0,1252.0,1528.0,1475.0,1668.0,2059.0,2362.0,1861.0,1395.0,1435
Expenses,1212.0,1132.0,953.0,785.0,1424.0,1633.0,1394.0,1769.0,1913.0,2311.0,1752.0,1549.0,1578
Operating Profit,-296.0,-289.0,-244.0,-210.0,-172.0,-105.0,81.0,-100.0,146.0,51.0,109.0,-154.0,-143
OPM %,-32.0,-34.0,-34.0,-37.0,-14.0,-7.0,6.0,-6.0,7.0,2.0,6.0,-11.0,-10
Other Income,33.0,210.0,39.0,86.0,594.0,541.0,327.0,336.0,184.0,161.0,255.0,53.0,43
Interest,85.0,85.0,122.0,157.0,157.0,153.0,153.0,106.0,141.0,160.0,192.0,210.0,238
Depreciation,21.0,18.0,17.0,15.0,13.0,17.0,25.0,37.0,42.0,42.0,51.0,50.0,51
Profit before tax,-370.0,-182.0,-344.0,-297.0,251.0,266.0,231.0,93.0,147.0,11.0,120.0,-360.0,-389
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-370.0,-182.0,-344.0,-297.0,251.0,266.0,231.0,93.0,147.0,11.0,120.0,-360.0,-389
EPS in Rs,-12.84,-6.32,-11.95,-10.32,8.72,4.76,3.03,1.03,1.59,0.12,1.29,-3.79,-4.07
