,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.76,4.76,4.97,6.16,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23,6.23
Reserves,5.16,5.8100000000000005,6.91,12.23,14.44,14.8,15.61,16.58,17.05,18.24,20.21,23.2,24.66
Borrowings,4.77,5.1,4.12,3.17,5.34,4.47,5.47,5.66,2.46,5.47,9.56,3.18,1.65
Other Liabilities,2.11,2.36,1.46,3.71,1.75,1.91,2.15,2.47,2.83,2.72,2.29,2.02,2.41
Total Liabilities,16.8,18.03,17.46,25.27,27.76,27.41,29.46,30.94,28.57,32.66,38.29,34.63,34.95
Fixed Assets,2.04,3.35,3.75,6.29,6.5,5.99,5.85,6.87,7.12,6.47,6.29,6.74,7.01
CWIP,0.29,0.0,0.0,0.13,0.0,0.04,0.0,0.0,0.04,0.0,0.01,0.0,0.0
Investments,0.03,0.03,0.18,0.02,0.79,0.76,0.47,0.44,0.21,0.32,0.54,0.51,0.67
Other Assets,14.44,14.65,13.53,18.83,20.47,20.62,23.14,23.63,21.2,25.87,31.45,27.38,27.27
Total Assets,16.8,18.03,17.46,25.27,27.76,27.41,29.46,30.94,28.57,32.66,38.29,34.63,34.95
