,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,256.0,232.0,247.0,237.0,228.0,228.0,247.0,286.0,258.0,237.0,295.0,355.0,358
Expenses,235.0,226.0,241.0,236.0,221.0,219.0,240.0,275.0,252.0,229.0,292.0,352.0,342
Operating Profit,20.0,6.0,5.0,1.0,7.0,9.0,7.0,11.0,6.0,8.0,3.0,3.0,15
OPM %,8.0,2.0,2.0,0.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,1.0,4
Other Income,-10.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,5.0,3.0,2
Interest,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,4
Depreciation,8.0,8.0,8.0,7.0,6.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6
Profit before tax,-1.0,-4.0,0.0,-9.0,0.0,1.0,4.0,6.0,3.0,2.0,0.0,-5.0,7
Tax %,148.0,-7.0,4442.0,-63.0,232.0,-23.0,-0.0,-9.0,16.0,-186.0,38.0,11.0,
Net Profit,1.0,-4.0,-5.0,-15.0,-0.0,2.0,4.0,7.0,3.0,6.0,0.0,-5.0,6
EPS in Rs,1.42,-11.21,-13.27,-36.98,-1.04,4.47,9.56,17.92,6.4,15.25,0.2,-12.15,14.39
