,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3445.0,3229.0,4040.0,4396.0,5812.0,6279.0,5905.0,7245.0,5210.0,4947.0,5547.0,6736.0,6914
Expenses,3295.0,3035.0,3815.0,4108.0,5504.0,5875.0,5504.0,6869.0,5194.0,4861.0,5388.0,6431.0,6609
Operating Profit,149.0,194.0,225.0,288.0,309.0,404.0,401.0,376.0,17.0,87.0,159.0,305.0,305
OPM %,4.0,6.0,6.0,7.0,5.0,6.0,7.0,5.0,0.0,2.0,3.0,5.0,4
Other Income,144.0,110.0,133.0,147.0,101.0,89.0,106.0,187.0,235.0,173.0,88.0,15.0,84
Interest,2.0,1.0,24.0,41.0,3.0,2.0,2.0,2.0,8.0,12.0,8.0,5.0,0
Depreciation,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2
Profit before tax,290.0,302.0,334.0,391.0,404.0,488.0,503.0,558.0,241.0,244.0,237.0,312.0,387
Tax %,34.0,31.0,26.0,29.0,29.0,28.0,34.0,31.0,67.0,17.0,23.0,26.0,
Net Profit,190.0,208.0,247.0,277.0,287.0,351.0,334.0,384.0,80.0,202.0,183.0,231.0,293
EPS in Rs,1.06,1.15,1.37,1.54,1.59,1.95,1.85,2.13,0.44,1.12,1.02,1.28,1.63
