,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,120,120,120,120,120,180,180,180,180,180,180,180,180
Reserves,675,831,1007,1204,1405,1494,1641,1385,1344,1512,1595,1735,1787
Borrowings,0,0,0,0,12,6,0,0,0,0,0,0,0
Other Liabilities,2842,2778,3064,3420,3898,4843,5829,6740,6265,6667,6761,6320,5837
Total Liabilities,3637,3729,4191,4744,5435,6523,7650,8305,7789,8358,8536,8234,7804
Fixed Assets,23,24,23,26,62,65,64,74,60,58,57,65,64
CWIP,0,0,0,0,0,0,0,0,0,0,0,1,5
Investments,224,162,114,152,231,105,59,359,344,334,332,332,481
Other Assets,3390,3543,4055,4566,5142,6353,7528,7872,7385,7966,8147,7837,7254
Total Assets,3637,3729,4191,4744,5435,6523,7650,8305,7789,8358,8536,8234,7804
