,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,26,29,30,29,27,28,30,30,30,35,40,46,56
Borrowings,3,2,2,2,0,0,1,2,2,1,2,0,4
Other Liabilities,9,5,4,5,6,6,5,5,4,4,11,9,8
Total Liabilities,49,47,48,47,44,45,46,48,47,51,64,66,79
Fixed Assets,16,14,10,9,16,19,30,30,31,24,33,46,52
CWIP,0,0,0,0,0,0,0,0,0,0,0,1,6
Investments,14,14,17,16,7,6,6,9,7,11,10,10,11
Other Assets,19,20,22,22,21,21,10,9,9,16,21,10,11
Total Assets,49,47,48,47,44,45,46,48,47,51,64,66,79
