,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.16,0.17,0.64,1.22,1.11,1.03,0.71,0.82,0.96,1.34,1.04,1.86,1.53
Expenses,0.14,0.15,0.62,1.21,1.1,1.02,0.7,0.81,0.98,1.31,1.02,1.88,1.5
Operating Profit,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,-0.02,0.03,0.02,-0.02,0.03
OPM %,12.5,11.76,3.12,0.82,0.9,0.97,1.41,1.22,-2.08,2.24,1.92,-1.08,1.96
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,-0.02,0.03,0.02,-0.02,0.03
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,0.0
Net Profit,0.02,0.02,0.01,0.01,0.01,0.01,0.0,0.01,-0.02,0.03,0.01,-0.02,0.03
EPS in Rs,0.04,0.04,0.02,0.02,0.02,0.02,0.0,0.02,-0.04,0.06,0.02,-0.04,0.06
