,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1553.0,1873.0,2206.0,2736.0,3094.0,3586.0,3914.0,4618.0,4427.0,4132.0,4534.0,6016.0,6835
Expenses,1284.0,1531.0,1796.0,2335.0,2680.0,3109.0,3394.0,3985.0,3881.0,3557.0,3717.0,5013.0,5588
Operating Profit,269.0,342.0,410.0,401.0,414.0,477.0,520.0,633.0,546.0,575.0,818.0,1003.0,1247
OPM %,17.0,18.0,19.0,15.0,13.0,13.0,13.0,14.0,12.0,14.0,18.0,17.0,18
Other Income,16.0,36.0,17.0,122.0,112.0,79.0,147.0,131.0,158.0,140.0,112.0,35.0,9
Interest,1.0,0.0,1.0,6.0,16.0,17.0,20.0,33.0,49.0,43.0,39.0,100.0,107
Depreciation,49.0,64.0,72.0,71.0,89.0,95.0,105.0,111.0,188.0,194.0,192.0,257.0,276
Profit before tax,235.0,315.0,354.0,446.0,421.0,444.0,541.0,620.0,468.0,477.0,698.0,681.0,873
Tax %,36.0,31.0,29.0,25.0,24.0,24.0,26.0,23.0,27.0,24.0,25.0,24.0,
Net Profit,161.0,231.0,266.0,351.0,320.0,340.0,403.0,477.0,341.0,364.0,522.0,514.0,672
EPS in Rs,14.48,20.7,23.76,31.43,28.94,30.54,36.0,42.33,31.14,33.06,47.35,46.52,60.18
